host_id,latitude,longitude,room_type,price,number_of_reviews,review_scores_value,neighbourhood
25188,42.33467769835338,-71.10251313770223,1,269,2,8.0,16
3729809,42.32915952745835,-71.10099811156975,2,69,8,7.0,16
34332489,42.33435923902746,-71.10209201284177,2,75,0,0.0,16
24950258,42.33175204793444,-71.10559902923352,2,45,4,9.0,16
522072,42.333957003534536,-71.10229828387978,2,7,6,10.0,16
63222351,42.32816472463539,-71.1056950585758,2,7,7,9.0,16
30283594,42.33497263914917,-71.09995701146728,1,169,0,0.0,16
4678912,42.33228947881412,-71.11145871679565,2,99,14,8.0,16
67677418,42.33317355053192,-71.10683935870468,2,9,8,9.0,16
66654235,42.32805295961436,-71.10766569680597,2,8,9,10.0,16
28662210,42.33085067643886,-71.09655381597143,1,275,28,10.0,16
86931675,42.3312871644328,-71.10049923089404,2,71,1,6.0,16
1220808,42.32745887376272,-71.09931845165326,2,125,70,9.0,16
30979867,42.333992849803394,-71.1044900544699,1,14,0,0.0,16
9039817,42.33145771450857,-71.10907279875214,3,52,14,9.0,16
7673571,42.33393473005611,-71.1031350097219,2,7,72,8.0,16
16650364,42.334081077460304,-71.10377646236957,1,28,5,8.0,16
1220808,42.32741024620903,-71.09931468957615,1,399,31,8.0,16
14338710,42.33083819671834,-71.1111538723692,1,1,3,9.0,16
57112558,42.33128999398088,-71.10269410257068,1,59,0,0.0,16
30283594,42.33517883916313,-71.10149178764377,1,169,0,0.0,16
30283594,42.33515913715047,-71.10032459813883,1,169,0,0.0,16
4464034,42.33355814397967,-71.10942495730387,2,75,42,9.0,16
66654235,42.33253220985536,-71.09814589395016,2,1,0,0.0,16
26988,42.33285412870826,-71.1011504927296,1,115,9,9.0,16
18202088,42.333202085723286,-71.10146471422755,1,65,3,7.0,16
19480579,42.330612975666746,-71.1118462450954,1,349,0,0.0,16
7673571,42.333681739622975,-71.10151731844184,2,75,73,8.0,16
82250238,42.33110058552291,-71.10202037996434,3,35,0,0.0,16
6592128,42.33295757858178,-71.1001005250145,1,1,0,0.0,16
18202088,42.33269248333824,-71.10152380428332,1,199,8,10.0,16
34332489,42.33232514947065,-71.10058162355831,2,75,0,0.0,16
46891535,42.33309366612163,-71.10820555597843,1,16,3,10.0,16
30283594,42.33336456830139,-71.09999220363608,1,349,0,0.0,16
14050476,42.32739596445591,-71.10508282460825,2,65,50,10.0,16
69077492,42.33363628786899,-71.11102997441894,2,41,2,9.0,16
36004400,42.3288889027853,-71.09959329053882,2,8,0,0.0,16
50599963,42.33000151862129,-71.11219829247533,2,49,14,8.0,16
78954936,42.33239082094806,-71.09582797852967,2,35,1,8.0,16
18706555,42.328265478773005,-71.1031099875802,2,72,4,9.0,16
11653097,42.33192694022545,-71.11127381322933,2,9,3,7.0,16
9818757,42.33074321780027,-71.10302204744768,2,1,2,8.0,16
66654235,42.33218318025737,-71.09989420032309,2,9,0,0.0,16
20515798,42.33186187945024,-71.11217701588376,1,89,0,0.0,16
34594389,42.33186650036742,-71.1098433298534,2,65,0,0.0,16
5160525,42.33163113142332,-71.09588697824026,1,17,73,9.0,16
30283594,42.33388414252892,-71.10040464747296,1,169,1,2.0,16
66050182,42.32907475055905,-71.10342383185092,1,15,7,9.0,16
91169115,42.333230180175455,-71.1018110081669,2,5,0,0.0,16
85019755,42.33102370929679,-71.09853909349202,3,2,0,0.0,16
41932249,42.3316098720629,-71.11137608903677,2,56,3,9.0,16
31744945,42.33175609091467,-71.1074984171205,1,14,10,9.0,16
22500410,42.32939203897631,-71.10981426405893,2,88,20,9.0,16
91169115,42.33435512841624,-71.10298914383577,2,5,0,0.0,16
53149879,42.32918401669792,-71.1006194248204,2,74,25,9.0,16
11331527,42.33059891873408,-71.09725003327694,2,42,1,0.0,16
30283594,42.33483333131768,-71.10146655561927,1,199,0,0.0,16
24775678,42.33424187581221,-71.09798769340145,3,4,2,10.0,16
30283594,42.33384311318831,-71.10181769806175,1,169,0,0.0,16
30283594,42.33291209356717,-71.1024317059072,1,319,0,0.0,16
66654235,42.3281337620718,-71.10714859372881,2,8,9,10.0,16
36973561,42.32780219704769,-71.10563134486547,2,5,1,10.0,16
4540666,42.33000599091878,-71.11276646861832,2,13,24,9.0,16
7046340,42.334709917139925,-71.10650473221277,2,1,0,0.0,16
246083,42.32849574343943,-71.10903338984063,1,16,1,0.0,16
44620221,42.330482874568,-71.10650652595727,2,42,4,7.0,16
30283594,42.334028860193904,-71.10193051721376,1,169,2,7.0,16
1551509,42.330355203685706,-71.10296323700399,2,89,27,9.0,16
30283594,42.332823544853774,-71.10280316008014,1,199,0,0.0,16
66050182,42.32935031808286,-71.1038940465677,1,15,10,8.0,16
962698,42.32726918388393,-71.09800593457369,1,2,1,0.0,16
19480579,42.33142677085361,-71.11113176467411,2,99,9,9.0,16
30679372,42.33307154504872,-71.10128559459146,2,99,1,8.0,16
9419684,42.33404488018756,-71.10287797077414,1,272,1,10.0,16
522072,42.33312217027335,-71.10238263012424,2,85,8,10.0,16
86931675,42.33194159132484,-71.10207875571817,2,7,1,0.0,16
42932254,42.330870185246425,-71.10436599568429,2,1,0,0.0,16
5952458,42.33185848770472,-71.11195581484824,1,19,6,10.0,16
53178913,42.33354189851089,-71.10021747687979,2,8,0,0.0,16
1551509,42.33196610608193,-71.10327371972126,2,79,33,9.0,16
41317613,42.333803842612895,-71.09617170360276,3,28,11,8.0,16
34576871,42.3284392686725,-71.0979069144364,1,55,4,10.0,16
13935980,42.33441953819978,-71.10268932653712,2,11,9,9.0,16
41932249,42.33296597781526,-71.11066826717925,2,4,3,7.0,16
962698,42.327664807217865,-71.09896306305787,2,9,23,10.0,16
67118171,42.33475108572789,-71.09627417944942,3,8,1,0.0,16
1551509,42.33024144460524,-71.10468772708754,2,74,11,9.0,16
14338710,42.33426742141156,-71.10652941913347,1,1,29,8.0,16
24982706,42.3320279524064,-71.10022476338676,2,13,15,9.0,16
9419684,42.33316484914497,-71.10132465610397,1,215,0,0.0,16
25188,42.33354180432224,-71.10146830649997,1,349,0,0.0,16
9419684,42.3334741757606,-71.10016480799916,1,246,1,2.0,16
66050182,42.330081574861445,-71.10310101113842,1,15,7,6.0,16
16330682,42.33070273607674,-71.09999868362854,3,45,19,9.0,16
44210183,42.33068877228484,-71.09877610730857,1,1,7,9.0,16
9039817,42.33091894635664,-71.10873628820221,1,13,10,10.0,16
68434060,42.33454903433351,-71.10296058223196,2,6,2,9.0,16
30979867,42.3337525039974,-71.10654012092837,1,175,0,0.0,16
9419684,42.33370381572525,-71.10145425986323,1,246,2,9.0,16
13382900,42.33886860712996,-71.10709963799906,2,84,158,10.0,14
5618949,42.33938278771031,-71.10017235240565,1,149,101,8.0,14
83636316,42.342620024001896,-71.10362749572894,3,75,0,0.0,14
13382900,42.339020006398144,-71.1066409301378,2,84,133,10.0,14
40067818,42.34213477527224,-71.10702671182142,1,1,0,0.0,14
10478250,42.34930061992321,-71.06897966781574,1,165,19,9.0,2
72882793,42.34850865691721,-71.06929010159308,1,289,1,10.0,2
31340713,42.349319949127846,-71.06682139176101,1,17,0,0.0,2
22541573,42.34918043705066,-71.06874937014906,1,247,0,0.0,2
2355815,42.34883381364865,-71.06896545929067,1,5,0,0.0,2
25470887,42.34823707653101,-71.06851742466118,1,139,2,10.0,2
10478250,42.34925132694995,-71.06899058119524,1,165,38,9.0,2
1187228,42.349532351495846,-71.06944196366528,1,5,1,8.0,2
56540970,42.34873142922351,-71.06831683813054,1,35,1,10.0,2
2355815,42.34958554288832,-71.06757506075716,1,5,9,9.0,2
10478250,42.348475108099976,-71.07040673233617,1,188,13,9.0,2
66058500,42.34839952103118,-71.06802704426589,1,4,5,10.0,2
25660835,42.348893581808525,-71.06849710628192,1,18,14,10.0,2
92648590,42.3490038530794,-71.06887725966722,1,375,0,0.0,2
21851356,42.34880685343603,-71.06812836338845,2,99,32,9.0,2
15830734,42.350016660126784,-71.06773808344789,1,17,0,0.0,2
501255,42.35015380074847,-71.06793078801779,2,125,16,9.0,2
30283594,42.3497134913012,-71.06985265838696,1,129,0,0.0,2
27121083,42.34897813439239,-71.06782458659784,2,9,11,9.0,2
72882793,42.35046583775115,-71.06709322548006,1,299,0,0.0,2
41726483,42.34922068461341,-71.06691407927605,1,225,11,9.0,2
2355815,42.34990066879407,-71.06960020992611,1,5,3,7.0,2
2355815,42.3484557168945,-71.06810028933633,1,5,0,0.0,2
21851356,42.3503589882681,-71.06779348952853,2,99,65,9.0,2
21021264,42.3504168336011,-71.05789450409064,2,245,0,0.0,13
21021264,42.35132194985031,-71.05765499381603,1,39,30,9.0,13
3169119,42.35144811572914,-71.05866958788957,2,159,37,10.0,13
3169119,42.35125052243031,-71.05893024712475,1,295,0,0.0,13
24123098,42.351765729822496,-71.0570491779424,1,179,2,10.0,13
25188,42.35194004597159,-71.06007650740698,1,399,1,10.0,6
30283594,42.35192902074992,-71.05950779254559,1,219,1,8.0,6
25188,42.35198196833226,-71.05960861309755,1,289,0,0.0,6
30283594,42.3512146620701,-71.05937481486708,1,219,0,0.0,6
3011415,42.34867606531526,-71.06124332901368,1,295,33,8.0,6
12243051,42.35126666725765,-71.06190274415641,1,259,3,9.0,6
3011415,42.34898803932816,-71.06049315314665,1,185,36,9.0,6
12243051,42.35124444173521,-71.06197822096027,1,269,1,10.0,6
5618949,42.34884035947795,-71.0638387110802,1,19,58,9.0,6
3011415,42.34816470077913,-71.05974390633993,1,295,30,8.0,6
9419684,42.35163838388161,-71.062148069686,1,389,22,9.0,6
31340713,42.34754058861708,-71.06021712789311,1,215,0,0.0,6
3011415,42.3488934738346,-71.05996425513219,1,375,8,10.0,6
35742537,42.35067613459507,-71.06137717804796,1,27,0,0.0,6
9419684,42.35152667387898,-71.06000350976659,1,285,2,10.0,6
22591136,42.35055216014412,-71.06168614267253,1,296,55,9.0,6
93512984,42.35071128894416,-71.0627487600469,2,8,0,0.0,6
30283594,42.35114556123238,-71.05989021711312,1,219,2,10.0,6
34039422,42.350297255857136,-71.06231125003633,1,12,13,9.0,6
31340713,42.349611708674736,-71.06062286276435,1,29,0,0.0,6
30283594,42.35171501766326,-71.05971001034017,1,399,1,8.0,6
14007443,42.34955504102479,-71.06188093129498,2,159,80,10.0,6
15192564,42.3483997905399,-71.06227730650362,1,125,20,9.0,6
22980169,42.34924849887239,-71.06182314606845,2,8,5,9.0,6
30283594,42.352417217659735,-71.06161905111236,1,299,1,8.0,6
20436793,42.352234683556446,-71.06228897696731,2,1,5,10.0,6
9419684,42.348829740918944,-71.05990613419607,1,229,0,0.0,6
38945687,42.349393213031874,-71.06263703686577,1,383,57,9.0,6
5618949,42.34859634227962,-71.0627601996312,1,149,40,9.0,6
3011415,42.35008236175576,-71.05978020625919,1,25,33,9.0,6
25188,42.35219725049866,-71.06199510010266,1,349,4,10.0,6
30283594,42.35080070816983,-71.06169059449208,1,199,0,0.0,6
30283594,42.3522773819644,-71.06168847333879,1,169,0,0.0,6
71551723,42.35231485272424,-71.06153921829257,2,3,4,10.0,6
30283594,42.35160596313017,-71.06154627147038,1,169,1,8.0,6
30283594,42.350641890254046,-71.06291037675189,1,349,0,0.0,6
30283594,42.351341904003895,-71.06049158227391,1,319,0,0.0,6
83000375,42.3496651303919,-71.06219520657837,3,1,0,0.0,6
14007443,42.34748332245434,-71.06079648978637,1,179,3,10.0,6
9419684,42.3504252777942,-71.05969261367373,1,289,0,0.0,6
30283594,42.35077142402542,-71.06072599623613,1,29,0,0.0,6
30283594,42.35132188621957,-71.06269213714496,1,199,0,0.0,6
57677138,42.35105900975633,-71.0628915716783,1,319,5,10.0,6
3981669,42.34942447726353,-71.06341296834017,1,135,2,8.0,6
30283594,42.35125461850827,-71.06124547812514,1,169,1,10.0,6
82955257,42.3484689315437,-71.06020839932364,2,95,2,10.0,6
30283594,42.349733816781615,-71.0605232110554,1,319,0,0.0,6
30283594,42.35232216396968,-71.06202555420086,1,169,0,0.0,6
11279983,42.347099175145,-71.0626980849258,1,287,10,10.0,6
30283594,42.350948573088345,-71.06111384419096,1,219,0,0.0,6
30283594,42.34953273016119,-71.06073077989421,1,219,0,0.0,6
30283594,42.35094638720326,-71.06213032707227,1,199,0,0.0,6
89613233,42.34864828206799,-71.06012875567642,2,95,2,10.0,6
30283594,42.34952367733369,-71.05972639589817,1,219,0,0.0,6
22541573,42.35156674406805,-71.0593080613562,1,242,0,0.0,6
9419684,42.35158127863813,-71.06172714333803,1,389,3,8.0,6
30283594,42.3520684901623,-71.06194463372994,1,169,1,10.0,6
30283594,42.35101552333904,-71.06290707291346,1,199,0,0.0,6
22541573,42.35182860560342,-71.0593418210191,1,361,0,0.0,6
47670141,42.35103159640811,-71.06278886638864,1,225,0,0.0,6
39536288,42.35180090810883,-71.06135143551192,1,255,62,9.0,6
4962900,42.35074234923137,-71.06273125900049,1,119,0,0.0,6
30283594,42.351700401272566,-71.06016253656702,1,219,0,0.0,6
13929879,42.35019448391424,-71.06205569268481,1,299,50,9.0,6
4962900,42.352407636702495,-71.0613966177352,1,119,0,0.0,6
9419684,42.34989022574079,-71.06067686945971,1,199,1,8.0,6
30283594,42.3509297039733,-71.05977195554615,1,319,0,0.0,6
82955257,42.348116363319,-71.06165024013819,2,93,2,6.0,6
9419684,42.350546452659664,-71.06060285046114,1,199,0,0.0,6
30283594,42.35090794513311,-71.06197529166677,1,299,2,10.0,6
25188,42.35072285766954,-71.0629373296799,1,349,7,9.0,6
78945679,42.366226191464136,-71.05225031339678,1,275,0,0.0,17
5578043,42.36502856964341,-71.05216156634643,1,299,1,0.0,17
50866,42.36398159000662,-71.0503089596237,1,375,13,10.0,17
1683708,42.3660901411692,-71.0525546517861,1,14,16,9.0,17
4142522,42.36442861088294,-71.05601661847707,3,35,0,0.0,17
35738512,42.36468987342734,-71.05291980991579,2,159,4,10.0,17
14131690,42.36662093236593,-71.05543429092167,2,84,29,10.0,17
55310299,42.36702083461885,-71.05420896843187,2,1,0,0.0,17
29385474,42.36567956847562,-71.05666097451633,1,125,1,10.0,17
50648271,42.36399220621725,-71.05488132772017,1,15,16,9.0,17
42300377,42.36662779307261,-71.05450943223703,2,79,47,10.0,17
9410008,42.36784682332886,-71.05300114479144,1,32,7,9.0,17
40885583,42.3664654444147,-71.05375655569645,1,18,25,10.0,17
20264805,42.3673258809032,-71.05478010069912,1,15,2,10.0,17
10850877,42.36561866703261,-71.0569766850338,1,125,140,9.0,17
38107558,42.36638187981247,-71.05587868288846,1,145,6,10.0,17
3637081,42.36722285530586,-71.05736032911761,1,125,281,9.0,17
29852577,42.36863498806691,-71.05699527150583,1,171,0,0.0,17
18601802,42.36782034043131,-71.05324154922886,1,285,57,10.0,17
2042123,42.362861594492266,-71.05569932035438,1,4,8,10.0,17
28167413,42.3630127707613,-71.05176378181494,1,4,6,9.0,17
10716287,42.36454384616049,-71.05326897239354,1,21,130,9.0,17
66497629,42.36543143382386,-71.05735140792984,1,35,2,8.0,17
76954514,42.36424351384748,-71.05617538252366,1,182,10,10.0,17
84922021,42.36591852353609,-71.0531419142005,1,2,1,10.0,17
21184200,42.36592932232204,-71.05660255147694,1,26,0,0.0,17
66084480,42.36520054594843,-71.05823467208315,1,2,55,10.0,17
81152656,42.36102238918389,-71.05276752955334,2,15,5,6.0,17
68072593,42.367071139848434,-71.05364659498184,1,12,21,8.0,17
6873524,42.36555257195966,-71.05081602447373,2,12,0,0.0,17
69106634,42.368682503928206,-71.05430825519376,1,21,1,10.0,17
1723274,42.36396139522814,-71.05462384037729,1,159,36,9.0,17
46702413,42.36666014481944,-71.05209407170254,2,12,19,10.0,17
50866,42.3636522724642,-71.05123941144093,1,425,2,9.0,17
12312638,42.36378220194202,-71.0556432174484,1,15,33,9.0,17
651876,42.367280349196605,-71.0551296115384,1,149,3,7.0,17
65646888,42.365298397876174,-71.05467504749075,1,115,4,9.0,17
50745636,42.3648669275906,-71.05769065375229,1,15,22,9.0,17
5578043,42.364751725711294,-71.05228017156112,1,399,0,0.0,17
39761134,42.36492961523601,-71.05645064810786,1,22,3,10.0,17
46702413,42.3666603909518,-71.05315577538693,2,11,41,10.0,17
3637081,42.36639330636225,-71.05536891439704,1,125,244,9.0,17
71536024,42.36523984386283,-71.05213404975486,1,31,22,9.0,17
17311095,42.36420990160985,-71.05407737754429,1,16,25,9.0,17
78285098,42.36573999613248,-71.05541507194255,1,559,0,0.0,17
10478250,42.365783131837766,-71.05337556191989,2,175,14,9.0,17
1723274,42.36573321833043,-71.05535836461945,1,159,135,10.0,17
50866,42.36397760074736,-71.04953482591641,1,19,7,9.0,17
24997738,42.36430462334565,-71.0561667377658,1,165,36,9.0,17
10478250,42.36684600716925,-71.05118641450538,1,195,37,9.0,17
10478250,42.36566298841409,-71.05130540181472,1,195,19,8.0,17
4590803,42.36296395331412,-71.05608132274628,1,3,9,9.0,17
10478250,42.36573203591357,-71.05300052780038,1,135,15,7.0,17
3637081,42.36758116315518,-71.05611277750177,1,125,281,9.0,17
3637081,42.36692407605786,-71.05607592477958,1,125,120,9.0,17
50866,42.36235119602448,-71.05150191371274,1,212,12,9.0,17
39019557,42.36444820170816,-71.05756044133952,1,2,0,0.0,17
32532791,42.36378841343679,-71.05502675683724,1,425,7,10.0,17
13539199,42.36515136677236,-71.05679220058173,1,18,3,10.0,17
24997738,42.365762758846415,-71.0573561236276,1,165,111,9.0,17
79163790,42.36620466307457,-71.05523086105592,1,12,4,10.0,17
280539,42.363365249484055,-71.05482187868908,1,25,0,0.0,17
5578043,42.3632181952717,-71.05144793079053,1,129,51,9.0,17
52464003,42.36362341247903,-71.0549696650742,2,8,0,0.0,17
49726270,42.36616888440692,-71.05040048545088,1,16,3,6.0,17
5695034,42.365468834510295,-71.0519644460137,2,145,7,10.0,17
1231885,42.364735243335424,-71.05412820463829,1,131,5,10.0,17
42431392,42.36345601590144,-71.05720716569732,1,15,84,9.0,17
97821,42.36366047776044,-71.05023194381583,1,25,37,9.0,17
21184200,42.366313613838365,-71.05797830773936,1,2,15,9.0,17
26413047,42.36188289681091,-71.05296259185997,1,2,3,10.0,17
3637081,42.36570948284029,-71.05560297770906,1,125,171,9.0,17
22302321,42.36565753825271,-71.0558817276351,1,25,8,9.0,17
36554652,42.36182817877077,-71.05248303684002,1,25,10,10.0,17
5578043,42.365096611553554,-71.0536460038337,1,19,43,9.0,17
2006852,42.36381372618179,-71.05159627177609,1,18,42,9.0,17
21184200,42.36677260940947,-71.05759193084558,1,245,0,0.0,17
20857768,42.36595643952457,-71.052682097302,1,249,31,9.0,17
3637081,42.36796047199003,-71.05572927482358,1,135,236,9.0,17
61571632,42.363032256816815,-71.05088801303482,1,3,6,10.0,17
3925363,42.361531670448926,-71.0537301513333,2,13,2,10.0,17
6689112,42.365913249764176,-71.0543166266631,2,12,27,9.0,17
35742537,42.36342826533969,-71.05527287496304,1,25,1,10.0,17
1144302,42.36539015346572,-71.05438197261003,2,69,160,9.0,17
4737456,42.36853097239647,-71.05362604937962,1,125,190,9.0,17
14890925,42.36508624429828,-71.0581572181063,1,225,0,0.0,17
25079218,42.36509127285064,-71.05552534087607,1,24,1,10.0,17
24545104,42.36312955912913,-71.05315937078814,1,18,6,9.0,17
3084952,42.36641028090565,-71.05534201668304,1,2,0,0.0,17
3387042,42.36785466743227,-71.05556521586199,3,6,3,9.0,17
25960013,42.36638427527296,-71.05704197004533,1,2,6,9.0,17
2006852,42.36610196976704,-71.05192080847964,1,315,0,0.0,17
31804748,42.36614827335293,-71.05257865342544,1,38,75,9.0,17
45037374,42.3675854905296,-71.05630475149884,1,22,72,10.0,17
29859334,42.36572429281523,-71.05838780711574,1,18,5,10.0,17
5717433,42.36652442067575,-71.05213169295045,1,14,8,10.0,17
66721032,42.36608243548662,-71.05278059734233,1,18,0,0.0,17
9247845,42.3673587674753,-71.05565367554546,1,2,80,9.0,17
50866,42.36354716049731,-71.05122799559615,1,239,19,9.0,17
32532791,42.36724256006016,-71.05833408669888,1,425,0,0.0,17
9410008,42.36503183045132,-71.05098528076829,1,199,67,10.0,17
32141135,42.36264153674244,-71.05407780952204,1,6,8,10.0,17
5310128,42.36809389768917,-71.0567159807761,1,175,11,9.0,17
14737770,42.36542862591981,-71.05218804570609,1,175,3,10.0,17
36050005,42.36388432196619,-71.0576493657875,1,25,0,0.0,17
3137257,42.36467280126704,-71.05575617983635,1,225,11,9.0,17
9410008,42.368580987916985,-71.05358771207213,1,325,48,10.0,17
11132080,42.36429253019143,-71.05452105334297,1,175,73,10.0,17
22220978,42.36564449319875,-71.0553714303057,1,179,24,9.0,17
5578043,42.36484711642732,-71.05233441465951,1,99,49,9.0,17
23631661,42.36686168330336,-71.05786187744198,1,165,22,9.0,17
20915681,42.36539333738614,-71.05534796706897,2,29,15,10.0,17
5137376,42.36394709889923,-71.05121358833368,2,13,0,0.0,17
5578043,42.36665816267125,-71.05192849676709,1,179,68,9.0,17
6873524,42.36624242072848,-71.05262024189507,2,95,32,10.0,17
57064175,42.36541467862179,-71.0561095778318,1,152,19,9.0,17
1680669,42.362628729779146,-71.05373334539482,1,2,4,10.0,17
9046262,42.36570747594944,-71.05770806053516,2,13,1,10.0,17
66497629,42.365375304014826,-71.05716528513047,2,175,36,9.0,17
5578043,42.36381157911924,-71.05342285282114,1,139,47,9.0,17
